df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_investor_sd_plus_v5_savings,spd_mortgage_amount,spd_home_to_income_ratio,spd_spendex_education_v3,spd_charity_sd_highdollar_v2,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,exp_financial_major_credit_card_user,exp_financial_store_credit_card_user,exp_financial_premium_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_loc_hbb_office,spd_bc_prof_manager,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_middle_mgmt,spd_jobs_sd_retired,spd_jobs_sd_student,spd_sd_employment,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_lor_v2,spd_purch_prod_comp_quality,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_change_in_home_value_12_mo,spd_ratio_home_value_12mo_to_income,spd_investments_v2,spd_children_prod_back_school_v2,spd_presence_of_children_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_paydowns,exp_fin_seg_credit_card_surfers,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_ethnic_sd_v2_hispanic,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
2.94364E+17,137149,16301,33,3,4,20,360,411,827,4,48,28,41,82,26,4,7,6,6,5,61,1,7,6,7,1,1,1,7,6,4,2.146120916,3,1,5,0,0,0,2,3,3,5,1,1,1,1,1,0,0,1,0,0,2,0,2,2,0,0,0,0,0,0,4,7,1
8.38787E+18,41409,2687,33,2,4,5,15,458,533,2,72,96,99,96,96,3,7,5,4,6,32,4,4,7,3,2,2,5,5,4,3,2.146120916,7,5,6,0,1,1,0,1.233333333,4.807692308,5,2,3,0,1,1,1,0,1,0,0,1,0,0,2,0,0,1,0,0,0,2,1,1
8.14838E+18,89599,11400,34,1,6,63,0,413,964,5,68,27,46,86,12,2,5,4,4,5,52,3,7,4,2,3,4,6,6,5,5,2,3,1,4,0,0,0,1.5,1.266666667,0,4,5,5,1,0,1,0,0,0,1,0,2,1,3,1,0,0,0,1,0,0,3,9,1
2.58046E+18,125690,31561,34,6,8,99,223,414,2479,6,69,20,19,70,50,5,6,3,2,5,59,3,6,3,3,4,2,6,6,6,1,2,22,3,6,1,0,0,3,2.1,3.615384615,6.5,46,31,1,0,1,0,0,0,1,0,3,0,0,3,0,0,0,1,0,0,8,8,1
3.47982E+18,36973,8548,34,3,2,5,0,552.5538746,439,1,98,58,38,48,38,5,6,5,4,7,49,1,7,5,2,2,2,5,5,2,6,2.146120916,8,5,6,0,0,0,5,4.466666667,4.423076923,5,19.42174743,20.12384979,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,3,5,1
4.84322E+17,153279,39312,34,5,5,82,0,426,928,5,95,87,85,63,85,2,7,5,4,3,60,7,4,5,4,2,3,6,5,1,3,3,12,2,4,0,0,0,2.5,0.166666667,0.615384615,6,18,14,1,1,1,0,0,0,1,0,1,0,1,3,0,0,0,0,1,0,3,4,1
4.27565E+17,71964,8662,34,3,3,16,0,451,591,3,84,68,68,43,73,1,7,5,6,6,39,5,4,7,2,2,3,4,6,3,6,2.146120916,13,3,5,0,0,0,0,2.166666667,1.230769231,5.5,16,24,1,1,1,0,0,1,0,0,2,3,2,2,0,0,1,1,0,0,2,4,1
6.77982E+18,69732,8982,34,4,4,71,260,258,1228,5,92,75,80,28,78,7,7,5,5,6,76,2,6,5,2,2,2,5,6,5,2,2.146120916,5,3,5,0,0,0,0,2.766666667,3.038461538,6.5,0,0,1,1,1,0,0,0,1,0,2,0,0,2,1,0,0,0,0,1,2,1,1
4.06595E+18,46843,7439,35,3,0,5,0,247,456,2,64,57,52,62,52,0,0,0,7,4,32,0,0,0,1,1,1,1,6,0,0,2.146120916,5,3,5,0,0,0,1.5,4.166666667,6.153846154,5.5,3,12,1,1,1,0,0,1,0,0,2,0,3,3,0,0,0,0,0,0,6,6,1
3.82555E+18,98608,17641,35,4,2,5,0,421,851,4,49,52,65,23,44,4,5,6,4,3,39,4,2,7,3,2,2,5,5,3,3,2.146120916,7,4,6,1,1,0,4,6.966666667,6.153846154,5.5,15,25,0,1,1,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,5,6,1
1.59626E+18,123060,27360,35,1,7,58,0,422,5014,4,41,49,48,60,34,6,6,6,5,7,57,4,5,6,2,2,2,5,6,4,3,3,3,2,7,0,0,0,0,2.466666667,2.538461538,4.5,29,16,1,1,1,0,1,0,1,0,4,0,1,1,1,0,0,0,0,0,4,3,1
3.69679E+18,24016,7449,35,6,2,5,0,421,874,3,47,98,99,85,95,4,7,7,4,6,38,3,3,5,3,2,3,6,5,6,2,2.146120916,10,4,6,0,1,0,0,2.7,4.423076923,6.5,12,18,0,1,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,1,2,1
8.68886E+18,85170,19537,35,4,4,16,0,416,806,3,38,44,63,10,49,3,7,6,6,5,39,3,5,4,1,1,1,1,6,5,2,2.146120916,2,5,6,0,0,0,0,3.5,4.307692308,4,-7,-9,1,1,1,0,0,1,0,0,3,1,0,2,0,0,0,0,1,0,3,4,1
5.85838E+18,182684,24953,36,2,0,8,0,426,132,3,43,27,53,7,39,0,0,0,6,7,48,0,0,0,3,3,4,5,5,0,0,2.146120916,3,2,6,0,0,1,4.5,3.7,2.730769231,5,7,21,1,1,1,0,0,1,0,0,4,1,2,2,0,0,0,0,0,0,6,9,1
6.62236E+18,57310,8039,36,5,1,5,0,459,447,3,41,44,35,3,48,0,0,0,6,3,28,0,0,0,4,3,3,4,4,0,0,3,23,5,7,0,1,0,1.5,5.666666667,6.192307692,5.5,6,15,0,1,1,1,0,0,1,0,2,4,2,3,0,0,1,0,0,0,8,9,1
5.08389E+18,165311,38119,36,8,5,91,0,422,920,4,99,47,18,34,63,2,4,3,4,2,55,5,7,5,3,3,4,5,5,4,3,3,34,1,5,0,1,0,0,1.066666667,6.653846154,6,31,24,1,0,0,0,0,1,0,0,2,2,0,2,0,0,0,0,1,0,6,6,1
8.75301E+18,55635,21648,36,7,11,5,0,260,1356,3,81,32,53,93,54,6,5,6,7,5,63,2,5,5,2,2,4,5,7,2,2,2.146120916,5,2,6,0,0,1,3.5,5.266666667,5.423076923,5.5,-9,-5,1,1,1,0,0,1,0,0,2,0,0,3,1,0,0,0,0,0,4,5,1
7.07623E+18,62959,12343,36,5,6,12,0,422,1196,3,24,37,64,81,16,3,5,5,6,6,63,2,7,7,1,1,1,1,7,1,4,2.146120916,6,1,6,0,0,0,4,3.2,3.346153846,6,10,8,1,0,1,0,0,1,0,0,2,0,0,2,1,0,0,0,0,0,6,5,1
2.35717E+18,90969,19432,36,5,3,6,142,422,844,4,46,52,63,73,36,1,6,5,3,2,50,1,7,4,1,1,1,1,7,5,2,1,7,1,5,0,0,0,2.5,0.166666667,0,5,18,27,1,0,1,0,0,1,0,0,2,0,2,2,0,0,0,0,0,0,5,8,1
5.16771E+18,57767,9057,36,3,1,5,0,393,1068,5,32,51,67,69,23,6,6,5,6,4,49,3,5,6,3,3,4,4,6,2,7,2.146120916,10,1,5,0,0,0,4.5,5.566666667,5.153846154,4,7,17,1,1,1,0,0,0,1,0,1,0,1,3,0,0,0,1,0,0,6,7,1
7.95084E+18,53892,26037,36,8,5,5,0,258,2282,4,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,4,6,2,5,6,63,3,5,4,2,2,4,5,6,4,6,2.146120916,0,4,5,0,0,0,0,0,0,6,-2,-1,1,1,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,6,6.372005492,1
1.61843E+18,86156,10000,36,7,2,5,37,412,927,3,75,64,65,83,59,2,7,7,5,7,43,5,6,6,3,3,2,5,5,5,1,3,27,6,7,0,1,0,0,2.5,1.653846154,6,0,0,0,1,1,1,0,1,0,0,1,1,3,2,0,0,0,0,1,0,3,5,1
8.06615E+18,114732,3026,36,7,10,86,0,491,701,4,96,78,87,32,69,3,7,7,4,7,74,2,4,4,2,2,3,4,6,7,3,3,12,4,7,1,1,0,0,0,0,6.5,39,19,1,1,1,1,0,1,0,0,2,0,1,1,1,0,0,0,0,0,2,2,1
1.36003E+18,125800,23900,37,5,7,53,0,413,2782,7,41,37,51,62,33,4,4,4,5,4,77,6,5,2,2,4,3,6,4,4,6,3,37,5,5,0,1,0,5,5.933333333,3.846153846,6.5,11,7,1,0,1,0,0,0,1,0,2,3,0,3,0,0,0,0,1,0,6,9,1
6.9743E+18,85795,19900,37,6,3,55,112,422,973,6,41,48,65,31,48,4,4,5,5,6,48,4,4,4,1,1,1,1,4,3,3,2.146120916,12,2,5,0,1,1,4,4.166666667,6.384615385,5.5,16,25,1,1,1,1,0,0,1,0,3,0,0,3,0,0,0,0,0,0,5,9,1
5.83342E+18,70530,16058,37,9,2,27,32,416,1275,4,99,47,37,25,55,4,4,4,3,2,50,1,6,4,1,1,1,1,5,2,3,2.146120916,36,3,4,0,0,0,2.5,0.166666667,1.384615385,6.5,-1,-1,1,0,1,0,1,1,0,0,2,5,0,2,0,0,0,1,0,0,7,9,1
1.31142E+18,75513,5027,37,1,2,5,0,411,1095,3,99,77,67,54,81,5,5,6,6,7,63,2,7,6,1,7,1,1,3,3,3,2.146120916,9,4,7,0,0,0,1.5,5.166666667,2.269230769,4.5,0,0,1,1,1,0,0,1,0,0,3,0,2,2,0,0,0,0,0,1,3,2,1
9.87947E+17,81092,14911,37,3,5,6,274,413,1056,4,42,45,66,80,59,4,6,5,5,5,44,4,7,5,4,2,2,5,6,2,2,2.146120916,3,1,5,0,0,0,3,6.233333333,7,5.5,-5,-7,1,1,1,0,0,1,0,0,1,0,3,3,0,0,0,0,1,0,6,7,1
2.48277E+18,126177,35460,37,1,4,5,0,411,1936,3,68,48,72,18,40,6,6,6,3,7,48,3,7,7,1,1,1,1,4,1,4,2,16,3,6,0,0,1,0,4.533333333,5.461538462,5.5,22,23,1,1,1,0,0,1,0,0,2,1,0,3,0,0,0,0,0,1,4,7,1
2.9366E+18,82900,16636,37,5,8,5,0,412,2110,3,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,6,6,3,6,7,43,4,4,5,1,1,1,1,5,2,4,3,16,5,5,0,0,0,1,0.066666667,0,4.5,7,6,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,6,6.372005492,1
6.85506E+18,147742,24453,37,2,5,5,0,319,1017,2,67,67,82,64,44,5,7,7,6,7,53,4,3,5,3,2,4,5,6,3,3,2,7,6,7,1,1,0,0,0,0,5,30,31,1,1,1,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,3,2,1
2.97566E+18,90874,15473,37,3,8,57,365,411,865,4,59,23,57,74,55,3,7,6,6,4,48,5,4,4,1,1,1,1,6,1,7,2.146120916,3,6,5,0,0,0,0,5,4.038461538,4,-3,-3,1,1,1,1,0,0,1,0,3,0,5,2,0,0,0,1,0,0,5,5,1
6.23845E+18,27278,1716,37,3,3,2,0,425,889,2,94,88,88,77,79,2,7,7,7,6,38,7,2,5,3,2,4,6,4,3,3,2.146120916,1,6,7,0,0,1,2.5,3.166666667,0,6,8,15,0,1,1,0,0,1,0,0,2,3,0,2,0,0,0,0,0,0,1,1,1
8.74793E+18,34053,7048,38,7,1,5,0,417,194,4,45,38,62,20,65,0,0,0,4,3,52,0,0,0,3,3,4,4,4,0,0,2,11,3,3,0,1,0,5,1.533333333,3,5.5,8,28,1,1,1,0,0,0,1,0,2,0,1,3,0,0,0,0,0,0,7,9,1
5.20623E+17,60086,13979,38,1,1,95,235,411,1054,6,46,28,41,62,31,4,4,5,6,3,58,2,6,6,3,3,4,4,6,4,5,2.146120916,1,2,3,0,0,0,0,0,0,4.5,15,17,1,1,1,0,0,0,1,0,3,0,4,2,1,0,0,0,1,0,5,10,1
3.53957E+18,77288,11646,38,2,4,102,485,310,1042,6,1,2,2,3,6,4,4,2,5,5,105,1,6,3,2,3,3,5,7,4,1,1,3,4,5,0,0,0,0,4.866666667,3.730769231,4,30,18,1,1,1,0,1,0,1,0,3,1,4,2,0,0,0,1,0,0,10,7,1
3.33203E+18,15847,1299,38,8,3,5,0,439,1874,3,65.65276963,45.36209494,44.88521373,48.32513768,44.96361096,2,6,7,7,7,38,3,5,6,3,2,3,6,7,7,2,2.146120916,0,7,7,0,0,0,2.5,3.033333333,2.846153846,5.5,5,5,1,1,1,1,0,1,0,0,3,0,0,1,0,0,0,0,0,0,6,6.372005492,1
8.86424E+18,49154,19659,38,9,6,33,0,437,2130,3,99,73,59,76,48,2,6,4,7,6,33,1,7,7,2,3,4,5,6,1,5,2,25,7,6,0,1,0,3,1.9,1.538461538,7,36,32,1,0,0,0,0,1,0,0,3,1,0,1,0,0,0,1,0,0,6,4,1
7.55528E+18,52075,10664,39,6,1,6,0,410,480,4,83,99,99,85,96,0,0,0,7,6,40,0,0,0,4,2,4,4,3,0,0,2.146120916,19,5,3,0,1,0,3.5,2.066666667,4.461538462,6,4,10,0,1,1,1,0,0,1,0,1,0,0,3,0,0,0,0,0,0,1,3,1
9.01964E+18,110352,22141,39,4,2,5,0,419,169,2,96,81,81,75,84,0,0,0,4,6,47,0,0,0,4,3,4,6,4,0,0,3,27,5,3,0,0,1,3,4.7,4.846153846,6,5,9,0,0,1,1,0,1,0,0,2,0,0,3,0,0,0,0,0,0,2,4,1
6.32756E+18,62884,11084,39,9,1,5,0,423,474,3,99,97,93,50,93,0,0,0,1,4,39,0,0,0,4,4,5,6,3,0,0,3,24,3,2,0,0,1,3.5,4.033333333,5.153846154,6,14,23,0,1,1,0,0,1,0,0,2,0,0,3,0,0,0,0,0,0,3,3,1
6.99804E+17,97105,13254,39,1,3,6,88,419,1027,3,56,47,66,29,40,4,5,6,6,4,56,5,6,7,4,3,4,5,6,4,3,2.146120916,11,2,3,1,0,0,5,5.6,6.038461538,5.5,15,20,1,1,1,0,0,1,0,0,2,0,1,3,0,0,0,0,0,0,5,7,1
1.79986E+18,67261,15708,39,7,6,32,136,412,1884,7,30,45,32,25,36,5,5,4,3,4,64,4,5,4,3,3,3,6,5,7,5,2,15,3,4,0,1,1,2.5,6.833333333,5.961538462,7,1,1,1,1,1,1,0,1,0,0,3,0,3,2,0,0,0,0,0,1,6,9,1
1.08871E+18,96016,8843,39,4,2,19,140,421,1048,5,50,36,85,56,58,4,6,4,4,3,63,3,6,5,5,3,3,6,6,3,4,3,15,4,5,0,0,1,0,0,3.038461538,4.5,16,18,1,1,1,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,5,3,1
2.75153E+18,104702,32637,40,7,3,5,0,422,335,2,81,94,97,92,84,0,0,0,6,7,39,0,0,0,3,3,2,5,6,0,0,2.146120916,2,7,7,0,0,1,0,2.266666667,6.884615385,7.5,16,25,1,1,1,0,0,1,0,0,4,3,0,1,0,0,0,0,0,0,1,1,1
8.23625E+18,110462,20122,40,6,16,48,0,456,7093,2,83,74,66,61,59,5,4,5,5,4,54,1,3,7,2,2,3,4,7,2,3,2.146120916,5,4,6,1,1,0,5,3.066666667,5.269230769,7,47,20,1,1,1,1,0,1,0,0,2,0,2,2,0,0,1,1,0,0,3,4,1
4.65471E+18,47681,15216,40,8,2,5,0,420,608,2,99,62,66,54,62,5,5,4,5,5,38,5,6,5,4,2,4,5,5,1,4,2.146120916,13,3,4,1,0,0,4,5.866666667,7.192307692,6.5,9,18,0,0,1,0,0,0,1,0,2,3,1,3,0,0,0,0,0,0,4,5,1
1.12949E+18,63040,19765,40,2,3,5,0,411,1192,3,91,86,88,72,88,3,7,7,4,6,49,6,2,5,3,2,3,6,4,3,3,2.146120916,3,7,7,0,0,0,0,2.633333333,3.192307692,6,13,13,0,1,1,0,0,1,0,0,3,0,0,2,0,0,0,0,0,0,2,1,1
5.08661E+18,88765,19075,40,8,2,5,66,421,1188,4,99,61,47,50,35,3,7,4,5,2,60,3,7,6,3,3,3,4,6,2,5,2,3,3,4,0,1,0,5,4.2,1.423076923,7,12,17,1,1,1,0,0,0,1,0,2,4,2,3,0,0,0,0,0,0,7,5,1
3.1137E+18,97855,11531,40,3,9,5,141,412,859,3,47,30,52,29,27,5,7,5,4,4,54,6,4,5,3,3,4,4,4,2,6,2,10,6,5,0,0,0,4,6.2,4.846153846,4,11,9,0,1,1,0,0,1,0,0,2,0,5,3,0,0,0,0,0,0,4,8,1
9.0547E+18,28524,11727,41,9,2,5,0,420,1510,3,94,70,76,83,70,4,4,6,6,6,47,3,5,7,3,2,3,5,7,2,3,2.146120916,5,6,6,0,0,0,0,2.866666667,2.846153846,7.5,26,24,0,1,1,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,2,4,1
3.72657E+18,72550,26239,41,6,8,109,0,421,1402,5,4,16,13,41,8,3,5,3,6,7,101,3,5,6,2,3,4,4,6,1,2,2,3,2,5,1,1,0,4.5,3.433333333,2.307692308,4.5,47,31,1,1,1,0,0,1,0,0,4,2,4,1,0,0,0,0,0,0,7,7,1
2.63861E+18,141594,24652,41,2,3,83,206,414,1034,5,82,58,61,2,73,4,6,5,3,3,47,4,5,4,1,1,1,1,5,5,3,2,9,4,5,0,1,1,3.5,0.233333333,0,5,20,21,1,1,1,1,0,1,0,0,3,1,5,2,0,0,0,0,0,0,4,6,1
5.65455E+18,128646,19751,41,5,6,5,0,415,1130,3,64,70,71,43,57,6,6,6,4,6,54,4,3,4,3,2,3,5,4,4,3,2.146120916,4,6,7,0,1,1,3,3.033333333,3,5.5,21,15,0,1,1,1,0,1,0,0,2,1,0,1,0,0,0,0,0,0,4,5,1
4.91898E+18,65677,36600,41,9,3,5,0,552.5538746,1367,3,68,45,43,23,30,4,7,5,6,3,57,2,6,5,3,2,3,4,7,4,6,2.146120916,8,4,4,0,0,0,5,0.333333333,0,8,19.42174743,20.12384979,1,1,1,0,1,1,0,0,2,4,3,1,0,0,0,0,0,0,9,10,1
1.43226E+18,49107,11212,41,5,2,5,210,427,236,2,60,38,62,74,59,1,7,4,5,4,64,1,7,7,4,2,4,5,7,1,6,2,2,2,3,0,1,0,3,2.5,2.615384615,7,13,17,1,1,1,0,0,1,0,0,1,0,0,3,0,0,0,1,0,0,6,8,1
4.66783E+18,43167,6783,42,5,2,50,0,422,856,5,77,66,64,45,75,6,3,5,3,4,52,4,3,6,1,1,1,1,4,2,6,2.146120916,9,6,4,0,0,0,4,6.333333333,5.538461538,4.5,24,31,1,0,1,0,0,1,0,0,3,0,2,3,0,0,0,0,0,0,2,5,1
7.21735E+18,129926,21290,42,9,6,5,68,417,1564,3,44,82,85,71,87,3,3,5,4,5,40,6,2,5,3,2,4,5,3,4,4,1,9,5,5,0,0,0,0,0,1.692307692,7,-7,-7,0,1,1,0,0,1,0,0,2,0,0,2,0,0,0,1,0,0,3,3,1
8.35512E+18,67636,8954,42,4,1,5,0,437,636,3,99,65,71,41,59,4,4,5,4,6,38,5,6,7,1,1,1,1,6,4,3,2,10,7,6,0,0,1,2.5,0.166666667,0,6,7,17,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,4,6,1
6.18373E+18,57695,9211,42,6,1,5,0,552.5538746,42,2,99,79,83,74,80,2,4,4,3,5,46,5,7,5,3,3,5,4,3,5,3,2,8,5,5,0,0,1,0,0,4.076923077,6,19.42174743,20.12384979,0,1,1,0,0,0,1,0,2,1,0,3,0,0,0,0,0,0,3,3,1
8.65594E+18,168868,21871,42,5,6,56,0,413,1937,4,8,24,50,43,13,5,4,2,4,6,60,5,3,4,5,3,3,6,4,5,5,1,8,3,5,0,0,1,4.5,3.4,3.307692308,4.5,6,5,1,1,1,0,0,1,0,0,2,4,3,2,0,0,0,0,1,0,4,9,1
2.74095E+18,83107,13428,42,3,3,98,244,414,2141,6,5,13,4,12,11,4,5,3,5,4,73,3,7,3,3,2,3,4,7,5,1,2,5,2,3,0,0,0,5,0.333333333,0,5,29,21,1,0,1,0,0,0,1,0,3,2,2,2,0,1,0,1,0,0,9,10,1
2.72453E+18,92426,10255,42,1,5,94,0,423,2683,5,66,22,24,69,61,4,5,5,4,4,86,2,5,6,4,2,2,4,7,3,2,2,8,2,3,0,0,1,5,2.3,5,7,44,17,1,1,1,1,0,0,1,0,2,0,3,2,0,0,0,0,0,0,8,6,1
7.84168E+18,53134,5747,42,2,3,5,0,455,302,1,60,63,48,18,49,2,7,7,6,6,33,6,1,5,3,2,4,4,5,3,1,3,11,6,6,0,1,0,3.5,0.233333333,1.846153846,6,9,15,0,1,1,1,0,1,0,0,1,0,4,3,0,0,1,0,0,0,7,9,1
6.6032E+18,33801,6600,43,6,3,6,0,416,371,3,65,50,63,71,67,0,0,0,4,4,38,0,0,0,4,4,5,4,5,0,0,2.146120916,10,2,2,0,1,1,5,3.4,4.769230769,5,7,13,1,1,1,0,0,1,0,0,3,0,1,3,0,0,0,0,0,0,6,5,1
2.28911E+18,171481,28811,43,3,1,5,0,552.5538746,479,1,77,66,68,5,77,0,0,0,4,7,38,0,0,0,2,3,2,4,5,0,0,1,1,7,7,0,0,0,0,0,4.384615385,5,19.42174743,20.12384979,0,1,1,1,0,1,0,0,2,1,0,1,0,0,1,0,0,0,2,6,1
6.64001E+18,52343,7958,43,8,1,1,0,552.5538746,405,1,87,88,90,79,87,0,0,0,4,6,36,0,0,0,3,2,2,4,4,0,0,2.146120916,12,6,6,0,0,1,0,5.733333333,3.307692308,6.5,19.42174743,20.12384979,0,1,1,1,0,1,0,0,2,0,0,2,0,0,0,0,0,0,2,1,1
3.67142E+18,107897,19409,43,1,5,87,250,422,2986,5,11,4,2,33,6,7,3,2,5,4,58,4,3,2,5,3,2,5,4,1,5,2,18,6,4,0,0,1,5,5,9,4.5,29,18,1,1,1,0,0,0,1,0,2,1,5,3,0,0,0,0,0,1,10,6,1
4.73741E+18,58105,7820,43,6,2,6,70,422,715,5,94,95,89,59,94,2,3,2,4,6,46,6,4,5,4,3,4,5,4,5,2,1,15,3,3,0,1,1,0,5.7,4.346153846,6,15,26,1,1,1,1,0,0,1,0,2,0,0,3,0,0,0,0,1,0,3,3,1
6.16326E+18,43708,6780,43,7,1,6,0,396,599,3,47,51,35,15,61,2,3,5,4,6,46,4,1,7,4,3,4,5,4,3,4,2.146120916,2,3,4,0,0,1,0,0.5,0.423076923,4.5,10,19,0,1,1,1,0,1,0,0,3,5,3,2,0,0,0,0,1,0,6,9,1
2.79191E+18,57631,17139,43,5,1,5,0,420,810,6,98,95,89,94,79,2,4,5,6,3,38,6,5,4,5,3,5,6,3,4,4,2,1,5,3,0,1,1,4.5,3.466666667,4.076923077,5.5,12,21,1,1,1,1,0,0,1,0,2,0,1,3,0,0,0,0,0,0,1,1,1
2.46399E+18,91182,17534,43,4,7,5,0,421,1310,2,99,4,1,26,7,5,4,4,4,3,60,1,2,7,2,2,4,4,7,6,3,2.146120916,3,2,4,0,1,0,5,6.566666667,3.307692308,3.5,20,18,1,1,1,0,0,1,0,0,2,4,5,2,0,0,0,0,0,0,10,6,1
7.67025E+18,60044,29071,43,8,14,85,136,422,1439,6,2,20,22,64,5,4,4,4,2,2,85,1,7,4,3,4,4,6,6,2,7,2,41,2,2,0,0,0,5,2.9,3.461538462,5,47,16,1,0,1,0,0,1,0,0,3,0,5,1,2,1,0,1,0,0,8,5,1
2.21012E+18,78675,12032,43,2,5,5,76,453,754,4,85,78,77,49,78,3,4,5,2,5,44,5,3,5,3,3,3,3,5,6,6,3,15,6,6,0,0,1,3,6.066666667,1.115384615,5,10,15,0,1,1,0,0,1,0,0,2,0,0,2,0,0,1,0,0,0,2,2,1
2.03402E+18,142580,17224,43,5,3,8,156,418,869,4,47,32,17,26,51,2,5,3,5,3,59,2,6,3,4,3,5,4,3,2,5,2.146120916,5,2,2,0,0,0,4,6.333333333,5.538461538,4,15,19,1,0,1,0,0,1,0,0,2,0,1,3,0,0,0,0,1,0,7,10,1
3.89088E+18,146056,31462,43,3,2,5,253,333,593,4,25,8,17,73,16,1,6,5,4,2,52,4,7,7,4,5,3,6,6,2,5,2,7,6,4,0,0,1,2,0.133333333,3.692307692,4,4,8,1,1,1,1,0,0,1,0,2,0,2,2,0,0,0,0,0,0,8,7,1
8.97509E+18,84667,19368,43,3,8,39,0,415,1912,4,37,61,68,41,85,5,6,4,5,5,51,3,6,5,3,3,2,3,6,2,1,2.146120916,0,2,4,0,0,1,3,5.4,3.307692308,4.5,-9,-7,1,1,1,0,0,1,0,0,2,0,4,2,0,0,0,0,0,0,7,8,1
1.16995E+18,41954,5922,44,8,0,0,0,552.5538746,65,1,90,89,92,70,87,0,0,0,7,7,31,0,0,0,3,2,3,4,3,0,0,2.146120916,7,7,6,0,1,0,0.5,0.033333333,4.961538462,5.5,19.42174743,20.12384979,0,1,1,1,0,1,0,0,1,0,0,3,0,0,0,0,0,0,2,1,1
2.53295E+18,137060,22670,44,4,4,49,0,415,796,5,93,75,74,66,56,4,4,4,3,2,59,3,7,7,1,1,1,1,4,6,4,2,16,2,4,0,1,0,2.5,2.966666667,2.653846154,4.5,1,1,1,1,1,1,0,0,1,0,3,3,1,2,0,0,0,0,0,0,3,4,1
7.87286E+18,58593,14607,44,7,5,86,200,362,1863,5,2,4,4,56,8,3,4,2,6,2,85,1,7,3,3,3,4,5,7,6,1,2.146120916,4,4,5,0,0,0,1,6,3.423076923,4,33,25,1,1,1,0,0,0,1,0,2,1,2,2,1,0,0,0,0,0,9,10,1
8.66371E+18,126981,47930,44,5,4,85,310,457,1246,5,11,1,1,2,2,6,4,3,5,4,61,6,4,6,1,1,1,1,4,4,6,3,9,7,6,0,0,1,3.5,0.233333333,4.423076923,5,63,34,1,1,1,1,0,0,1,0,2,5,0,3,1,0,1,0,0,0,10,9,1
6.10044E+18,68689,11729,44,4,4,5,91,419,440,2,97,81,70,69,78,2,4,6,4,4,52,4,7,5,2,2,3,4,6,6,5,1,15,2,3,0,0,0,4.5,4.166666667,3.884615385,6,8,11,1,0,1,0,0,1,0,0,2,0,0,2,0,0,0,0,0,0,3,2,1
3.58317E+18,54912,11651,44,1,4,12,0,422,802,4,99,1,6,53,6,1,5,4,2,4,55,6,1,5,4,3,6,5,2,2,6,2,7,4,4,0,0,0,0,3.8,3.538461538,2.5,8,14,1,0,0,0,0,1,0,0,2,4,5,2,0,0,0,0,1,0,10,6,1
4.10024E+18,72369,9845,44,2,-1,5,332,458,665,3,90,77,78,82,75,1,5,6,4,5,48,4,7,7,3,2,3,4,7,1,6,2.146120916,3,4,5,0,0,0,2.5,2.766666667,3.115384615,5,18,29,1,1,1,0,0,0,0,1,1,0,0,3,0,0,1,0,0,0,1,2,1
7.66653E+18,83728,17429,44,6,8,94,0,415,3060,4,22,27,54,41,14,7,5,2,1,4,53,4,4,3,2,3,3,4,5,2,1,2.146120916,6,3,4,0,1,0,5,5.733333333,3.461538462,5.5,49,31,1,1,1,0,0,0,1,0,3,0,2,3,0,0,0,0,0,1,8,5,1
8.60261E+17,26008,4578,44,7,0,5,95,422,635,3,99,76,76,65,82,2,5,6,6,5,47,4,7,4,4,2,4,4,7,4,6,2.146120916,15,3,4,0,0,0,9,6.566666667,6.692307692,6.5,4,7,1,1,1,0,0,1,0,0,2,1,0,3,0,0,0,1,0,0,6,6,1
