df_cc_id,efx_total_income360,efx_non_salary_income360,spd_sd_age,exp_fin_debt_to_income_ratio,spd_change_in_income_12mo,spd_spendex_plus_v3,spd_home_purchase_price,spd_mortgage_amount,exp_financial_corporate_credit_card_user,exp_financial_credit_card_user,spd_bc_1st_contact_email,spd_bc_content_infographic,spd_bc_content_video,spd_channel_sd_banner_scale,spd_channel_sd_intertv_scale,spd_scr_email_dynabase,spd_bc_decision_maker,spd_bc_loc_hbb_office,spd_bc_prof_staff,spd_jobs_sd_blue_collar,spd_jobs_sd_corp_leader,spd_jobs_sd_middle_mgmt,spd_jobs_sd_retired,spd_jobs_sd_student,spd_sd_employment,spd_bc_purchase_price,spd_bc_purchase_quality,spd_generations_in_hh,spd_sd_children_in_hh_v2,spd_lt_senior_adult_in_hh_v2,spd_purch_social_awareness,spd_young_kids,spd_elementry_school_kids,spd_parent_of_a_teenager,propensity_spend_on_digital_media_flag,propensity_spend_online_commerce_flag,propensity_spend_instore_commerce_flag,propensity_spend_on_online_payment_flag,spd_investments_v2,spd_children_prod_back_school_v2,spd_presence_of_children_v2,spd_young_adult_in_hh_v2,exp_investment_property_add_investment_flag,exp_srvy_hh_lifestyl_financl_real_estate_currn,exp_srvy_hh_lifestyl_financial_real_estate__f,spd_marital_v2_single,spd_marital_v2_married,spd_marital_v2_divorced,spd_sd_education_v2,exp_fin_seg_credit_card_paydowns,exp_fin_seg_credit_card_surfers,spd_sd_homeowner_prob_v2,urbanicity,spd_cc_bankcard,spd_cc_travel,spd_ethnic_sd_v2_hispanic,spd_bc_contact_orient_v2_phone,spd_bc_contact_orient_v2_in_person,spd_bc_contact_orient_v2_email,exp_invest_active_investor,exp_invest_investor_mid_value,wealth_tier_id
1.76247E+18,413958,210597,25,8,31,59084,0,0,14,13,1,4,2,3,1,68,7,3,7,1,1,1,1,7,7,4,7,2,1,4,5,0,0,0,0.5,1.966666667,3.423076923,5.5,1,0,1,1,1,0,0,0,1,0,3,5,5,3,2,1,0,0,1,0,0,10,6,3
4.76357E+18,871701,157596,25,2,9,48819,0,0,99,43,1,4,4,4,2,37,7,3,6,1,1,1,1,1,7,3,6,2.146120916,1,5,6,0,0,0,0,0,0,6,1,0,1,1,0,0,0,1,0,0,4,4,0,5,2,1,0,0,0,0,0,8,9,3
3.9177E+18,713876,345627,25,4,7,61311,340,270,13,5,4,5,2,4,1,61,6,6,3,1,1,1,1,7,6,5,6,1,0,5,4,0,0,0,0.5,1.466666667,2.153846154,5.5,1,0,0,0,0,0,0,0,1,0,2,4,5,3,2,1,0,0,0,0,0,8,8,3
2.7951E+17,410515,160663,25,1,7,21186,115,114,60,19,4,7,5,5,4,58,4,4,7,1,1,1,1,7,6,5,6,1,1,6,7,0,0,0,0.5,1.566666667,3,5.5,1,0,1,1,0,0,0,1,0,0,2,5,5,3,2,0,0,0,0,0,0,9,7,3
3.68293E+18,498209,189321,25,5,2,30008,463,371,49,69,4,6,2,4,4,53,3,3,7,1,1,1,1,7,6,4,7,2,1,6,6,0,0,1,1.5,1.833333333,3.076923077,4,1,0,1,1,0,0,0,1,0,0,3,0,5,3,2,0,0,0,0,0,0,7,10,3
5.78777E+18,795404,373477,25,7,45,54801,915,0,3,3,2,4,2,3,4,66,5,1,7,1,1,1,1,1,7,4,4,1,1,5,6,0,0,1,0,1.433333333,2.846153846,4,1,0,1,1,0,0,0,0,1,0,3,3,5,3,3,0,0,0,1,0,0,10,7,3
7.20691E+16,493977,167470,25,7,8,39391,560,340,16,7,3,5,3,3,5,71,5,1,7,1,1,1,1,7,7,7,6,2,2,2,5,0,0,1,0.5,1.133333333,3.269230769,4.5,1,1,1,1,0,0,0,1,0,0,2,4,4,3,2,1,0,0,0,0,0,6,3,3
2.87668E+18,452119,187428,25,9,7,29703,265,165,61,12,2,4,3,4,4,59,7,3,4,1,1,1,1,7,7,6,7,2,1,1,4,0,0,1,0.5,0.033333333,0,7,1,0,1,1,1,0,0,1,0,0,3,0,2,3,2,1,0,0,1,0,0,9,6,3
6.47032E+17,1411020,1149956,25,5,12,19754,0,0,52,20,2,5,4,5,3,68,5,2,4,1,1,1,1,1,6,6,1,3,0,3,6,0,1,0,0.5,0.033333333,4.192307692,4.5,1,0,0,1,0,0,0,1,0,0,3,2,5,4,3,0,0,0,0,0,0,9,7,3
1.00952E+18,423276,94607,25,8,2,8545,0,0,63,66,1,7,7,7,7,22,4,3,7,1,1,1,1,1,6,1,3,2.146120916,0,4,7,0,0,0,0,0,0,5,1,0,0,1,0,0,0,1,0,0,2,5,1,2,1,0,0,0,0,0,0,4,5,3
8.88206E+18,532953,228688,25,9,16,93867,330,0,6,9,2,4,1,3,3,54,4,2,3,1,1,1,1,1,5,4,7,3,1,5,7,0,0,0,0.5,1.466666667,2.153846154,5.5,1,0,1,1,0,0,0,0,1,0,3,5,5,3,2,0,0,0,1,0,0,9,9,3
8.99104E+18,544663,165161,25,9,8,40232,494,311,15,2,5,5,2,2,2,68,4,5,7,1,1,1,1,7,5,3,1,2,0,4,7,0,0,0,0.5,0.5,0,6,1,0,0,1,0,0,0,1,0,0,3,5,4,3,3,0,0,0,0,0,1,10,9,3
1.33498E+18,2000000,1682598,25,8,10,56231,705,634,7,3,4,5,4,2,4,64,4,2,4,1,1,1,1,1,6,7,7,2,3,4,7,0,1,1,0.5,1.566666667,2.076923077,4,1,0,1,1,0,0,0,1,0,0,3,1,5,3,2,1,0,0,0,0,0,10,8,3
7.39428E+18,507759,126620,25,8,20,53368,970,729,3,2,4,5,2,3,4,63,5,3,6,1,1,1,1,7,7,4,7,2,1,4,4,0,0,1,0,1.766666667,1.923076923,5,1,0,1,1,0,0,0,0,1,0,3,3,5,3,2,0,1,0,0,0,0,10,7,3
7.28368E+18,466065,318001,25,4,33,80391,775,400,87,1,3,3,3,5,1,65,7,3,7,1,1,1,1,7,7,4,5,2,0,6,5,0,0,0,2,4.633333333,2.5,5.5,1,0,0,1,0,0,0,0,1,0,3,5,0,3,2,2,1,0,1,0,0,10,9,3
3.66392E+18,852215,317027,25,7,12,96380,593,333,3,8,4,4,4,3,2,62,7,3,7,1,1,1,1,7,7,6,7,2,0,6,7,0,0,0,0.5,1.966666667,2.884615385,5,1,0,0,1,0,0,0,1,0,0,4,5,5,3,2,1,0,0,0,0,0,9,3,3
7.3235E+18,772102,516054,25,9,26,83647,637,0,3,3,4,5,1,1,1,68,5,4,6,1,1,1,1,7,5,2,6,2,2,5,5,0,1,1,0.5,1.133333333,1.615384615,4.5,1,0,1,1,0,0,0,1,0,0,3,5,5,3,2,1,0,0,0,0,0,10,8,3
1.25883E+18,432408,151533,25,5,15,78727,560,0,65.65276963,45.36209494,4,5,2,3,5,56,5,1,4,1,1,1,1,7,6,4,7,3,1,3,7,0,0,0,1.5,1.533333333,2.153846154,3.5,1,0,1,1,0,0,0,1,0,0,3,0,0,3,2,1,0,0,0,0,0,6,6.372005492,3
4.58421E+18,686143,172140,25,4,18,49530,1035,845,14,4,7,5,4,5,2,66,6,3,5,1,1,1,1,7,5,3,4,2,1,4,7,0,0,1,0,0,0,5,1,0,1,1,0,0,0,1,0,0,2,0,5,3,3,0,0,0,0,0,1,10,7,3
6.30761E+18,449794,86575,25,7,11,21372,459,367,8,4,3,5,5,3,4,53,5,2,6,1,1,1,1,1,7,6,2,3,0,1,5,1,1,0,0,1.533333333,2.076923077,7,1,0,0,1,0,0,0,1,0,0,3,5,4,3,2,1,0,0,0,0,0,10,8,3
8.24371E+18,410516,93837,25,8,2,24333,0,0,50,17,3,7,4,5,5,34,4,6,4,1,1,1,1,7,6,6,5,2.146120916,1,4,5,0,0,0,0.5,1.5,3.884615385,5,1,0,1,1,0,0,0,1,0,0,2,5,5,3,3,0,0,0,1,0,0,10,10,3
9.08176E+18,724180,373538,25,6,17,95638,615,492,3,1,4,5,3,2,2,55,6,1,7,1,1,1,1,7,7,6,3,3,1,4,4,0,0,0,1,1.5,2.846153846,5.5,1,0,1,1,0,0,0,1,0,0,3,4,5,3,2,1,0,0,0,0,0,10,6,3
8.88304E+18,1032937,197154,25,1,12,87500,545,373,3,2,4,3,3,4,2,55,7,1,6,1,1,1,1,7,7,7,4,2,1,5,5,0,0,0,3,1.733333333,2.076923077,5.5,1,0,1,1,0,0,0,0,1,0,3,4,4,3,2,1,0,0,1,0,0,10,7,3
4.47192E+18,502814,342165,25,4,11,65641,1324,1311,13,1,5,4,3,4,4,68,7,2,6,1,1,1,1,7,7,4,7,2,1,6,5,0,0,0,1,1.5,2.846153846,5.5,1,0,1,1,0,0,0,0,1,0,3,0,3,3,2,1,2,0,1,0,0,9,4,3
6.18648E+18,558061,251340,25,9,6,31169,458,345,93,73,3,4,2,2,2,60,4,4,4,1,1,1,1,7,5,6,5,2,1,5,6,0,0,1,1,1.666666667,3.692307692,6.5,1,0,1,1,0,0,0,0,1,0,3,3,0,3,3,0,0,0,1,0,0,5,4,3
3.19714E+18,411502,154535,25,5,15,73050,542,480,8,4,6,5,3,3,4,51,6,2,7,1,1,1,1,7,6,2,7,1,2,5,6,0,0,1,0,0.566666667,2.346153846,4.5,1,0,1,1,0,0,0,1,0,0,3,4,5,3,2,0,0,0,0,0,0,10,8,3
8.8037E+17,455695,72632,25,7,5,31221,267,0,65.65276963,45.36209494,5,5,3,5,2,62,1,3,7,1,1,1,1,7,4,6,5,3,1,5,6,0,0,1,0.5,1.5,4.038461538,5,1,0,1,1,0,0,0,1,0,0,2,0,0,3,2,1,0,0,0,0,1,6,6.372005492,3
8.651E+18,430350,206246,25,3,4,22058,580,580,13,4,3,6,6,5,4,55,6,4,6,1,1,1,1,7,7,6,5,1,1,1,7,0,0,0,0.5,0.033333333,0,5,1,0,1,1,0,0,0,1,0,0,3,5,5,3,2,1,0,0,0,0,0,10,8,3
4.21343E+17,482729,123845,25,2,19,69232,0,0,3,3,7,5,2,2,1,53,4,3,3,1,1,1,1,7,5,6,5,2,1,5,6,0,0,1,1,1.5,2.846153846,3.5,1,0,1,1,0,0,0,0,1,0,2,5,5,4,2,0,0,0,0,0,1,10,7,3
8.51929E+18,512786,201226,25,3,11,63935,301,227,12,14,5,5,3,5,4,68,6,1,7,1,1,1,1,7,6,5,4,2.146120916,1,5,7,0,0,0,0,1.533333333,2.076923077,3,1,0,1,1,0,0,0,1,0,0,2,1,4,3,1,0,0,0,0,0,1,5,5,3
7.21341E+18,718467,259242,25,6,10,85077,0,0,3,1,5,5,2,5,4,47,6,1,4,1,1,1,1,1,6,3,7,2,1,2,7,0,0,0,1.5,0.933333333,2.346153846,4.5,1,0,1,1,0,0,0,0,1,0,4,3,5,2,2,1,0,0,1,0,0,10,6,3
6.65571E+17,433946,83233,26,8,13,60559,272,0,15,20,7,5,2,3,2,63,6,1,7,1,1,1,1,7,6,4,6,2,1,4,7,0,0,0,2,1.566666667,2.153846154,6,1,0,1,1,0,0,0,1,0,0,4,5,4,3,2,1,0,0,0,0,1,9,9,3
4.36947E+18,482799,167481,26,6,13,81716,0,0,67,47,1,4,4,2,2,62,5,3,6,1,1,1,1,7,7,6,4,3,0,4,7,0,0,1,0.5,1.566666667,2.076923077,6.5,1,0,0,1,0,0,0,1,0,0,3,3,4,3,1,1,0,0,1,0,0,9,4,3
8.10072E+17,468495,203456,26,7,15,77213,412,200,3,3,4,5,1,1,4,68,5,3,7,1,1,1,1,7,6,7,6,2,1,6,7,0,0,0,0,2.033333333,1.346153846,5,1,0,1,1,1,0,0,1,0,0,3,5,5,3,2,1,0,1,0,0,0,10,8,3
2.11173E+17,456894,69082,26,4,10,77513,0,0,21,14,4,4,4,4,3,40,7,2,7,1,1,1,1,1,7,2,2,2.146120916,2,2,7,0,0,1,0,1.933333333,3.307692308,4.5,1,1,1,1,0,0,0,0,1,0,4,2,4,5,2,1,0,0,0,0,0,7,6,3
5.95358E+18,806584,352889,26,3,19,82657,525,420,3,2,4,4,3,3,4,66,6,2,6,1,1,1,1,7,6,4,7,1,0,5,7,1,0,0,0,0,1.884615385,5.5,1,0,0,1,0,0,0,1,0,0,4,3,4,3,2,1,1,0,1,0,0,10,7,3
1.72858E+18,699973,398481,26,1,13,79068,475,380,2,2,2,4,2,3,4,68,7,1,4,1,1,1,1,7,7,6,4,2,1,4,5,1,0,0,0,1.433333333,2.153846154,4.5,1,0,1,1,1,0,0,0,1,0,3,5,5,3,2,1,1,0,1,0,0,10,7,3
9.72804E+17,509399,214479,26,5,12,59781,355,0,49,18,2,5,2,3,2,65,5,3,7,1,1,1,1,7,5,2,7,3,0,6,5,0,0,0,1,1.5,2.846153846,5.5,1,0,0,1,0,0,0,1,0,0,3,5,4,3,2,0,0,0,0,0,0,9,9,3
1.20398E+18,528681,163355,26,5,11,29246,375,282,8,24,4,6,4,4,4,53,5,2,5,1,1,1,1,1,6,7,5,2,2,3,5,1,0,0,2.5,0.166666667,0,5,1,1,1,1,0,0,0,1,0,0,3,4,5,3,2,1,0,0,1,0,0,8,10,3
5.15057E+18,826524,239756,26,1,39,100000,850,640,14,4,4,4,2,4,3,61,6,2,7,1,1,1,1,7,6,2,7,1,0,5,7,0,1,0,0,1.766666667,1.923076923,4.5,1,0,0,1,0,0,0,1,0,0,3,5,5,3,1,0,0,0,0,0,0,10,7,3
3.16603E+18,506339,142642,26,7,10,37006,335,326,11,4,5,5,5,2,2,67,5,4,6,1,1,1,1,7,6,7,7,3,0,6,7,0,0,1,2.5,1.9,3.076923077,5,1,0,0,1,0,0,0,1,0,0,3,4,4,3,2,1,0,0,1,0,0,10,7,3
3.45907E+18,534968,199043,26,4,9,33230,322,150,2,2,6,4,4,2,1,68,7,3,6,1,1,1,1,7,7,7,6,2,0,5,4,0,0,0,2.5,1.766666667,3.692307692,5.5,1,0,0,1,0,0,0,0,1,0,4,3,5,3,2,1,1,0,1,0,0,10,8,3
8.62154E+18,951464,425078,26,1,18,82065,0,0,65.65276963,45.36209494,2,4,3,5,4,53,7,2,6,1,1,1,1,7,7,2,7,2,1,2,6,0,0,0,0,1.433333333,2.846153846,4,1,0,1,1,0,0,0,0,1,0,3,0,0,3,2,1,1,0,0,0,0,6,6.372005492,3
5.60663E+18,732896,404220,26,8,25,79863,685,500,44,24,4,3,2,5,4,55,7,3,7,1,1,1,1,7,7,3,7,2,0,4,5,0,0,0,2.5,1.266666667,1.615384615,7,1,0,0,1,0,1,1,1,0,0,3,5,2,3,2,1,0,0,1,0,0,9,5,3
7.43778E+18,689510,381926,26,7,19,100000,400,260,38,3,4,5,2,1,2,56,5,2,4,1,1,1,1,7,7,6,7,2,0,5,4,0,0,0,2.5,1.8,2.884615385,7,1,0,0,1,0,0,0,1,0,0,3,5,1,3,2,0,0,0,0,0,0,10,8,3
2.04277E+18,511667,74173,26,4,15,76078,0,0,3,3,2,5,3,2,5,41,6,1,7,1,1,1,1,7,6,4,4,3,0,4,6,1,0,0,2.5,0.166666667,1.884615385,5.5,1,0,0,1,0,0,0,1,0,0,3,4,5,4,2,1,0,0,1,0,0,10,8,3
2.37349E+18,497608,109796,26,5,8,28232,0,0,14,1,3,4,5,2,2,47,7,2,6,1,1,1,1,7,7,7,3,1,0,6,5,0,0,0,1.5,3.766666667,3.769230769,5.5,1,0,0,1,0,0,0,1,0,0,3,5,5,4,2,1,0,0,0,0,0,10,8,3
9.6187E+17,464985,146592,26,7,5,31351,410,328,1,11,4,4,5,3,4,60,7,1,4,1,1,1,1,7,7,6,7,2.146120916,3,1,6,0,0,1,1.5,1.533333333,3,5,1,1,1,1,1,0,0,0,1,0,3,4,5,3,2,1,0,0,1,0,0,10,9,3
9.20481E+18,500721,77692,26,5,11,38228,535,428,5,81,5,5,1,3,3,55,6,1,7,1,1,1,1,7,5,3,6,2,0,5,6,0,0,0,2.5,1.966666667,2.115384615,6.5,1,0,0,1,0,0,0,1,0,0,3,5,5,3,2,0,0,0,0,0,1,4,3,3
6.72516E+18,847345,647789,26,8,-2,35082,275,0,78,19,2,6,4,2,2,65,3,4,6,1,1,1,1,7,6,7,7,2,0,4,7,0,0,1,1,0.933333333,0.692307692,5,1,0,0,1,0,0,0,1,0,0,3,4,5,3,3,0,0,0,0,0,0,9,6,3
9.18601E+16,725932,340896,26,3,45,53891,830,450,65.65276963,45.36209494,4,4,2,1,2,55,5,3,7,1,1,1,1,7,5,5,4,2,1,4,6,0,0,1,2.5,1.8,2.884615385,3.5,1,0,1,1,0,0,0,1,0,0,4,0,0,3,2,1,0,0,0,0,0,6,6.372005492,3
3.68873E+18,542136,113576,26,4,1,36175,455,0,11,14,2,4,3,1,1,76,2,2,3,1,1,1,1,1,5,5,6,2,0,6,5,0,0,1,1,2.5,1.538461538,5.5,1,0,0,1,0,0,0,1,0,0,3,3,0,3,2,1,0,0,1,0,0,7,6,3
6.91683E+18,586248,243591,26,5,22,24216,590,472,2,15,2,4,4,4,4,68,7,1,6,1,1,1,1,7,7,6,7,1,1,1,6,0,0,0,4,1.8,2.076923077,4,1,0,1,1,0,0,0,1,0,0,3,4,5,3,2,1,0,0,1,0,0,9,10,3
7.64604E+18,420789,199193,26,9,6,18526,700,525,7,10,5,6,4,4,2,56,5,1,7,1,1,1,1,7,6,7,6,2.146120916,1,1,7,0,0,0,2,1.766666667,4.038461538,5.5,1,0,1,1,0,0,0,1,0,0,4,4,4,3,2,1,0,0,1,0,0,7,7,3
7.21817E+18,428679,126266,26,5,5,31970,0,0,21,56,2,5,2,1,4,49,3,1,5,1,1,1,1,7,6,5,7,2,2,5,7,1,1,0,3.5,1.566666667,3.846153846,6.5,1,0,1,1,0,0,0,1,0,0,2,4,3,4,3,0,0,0,1,0,0,9,10,3
8.15504E+18,512941,218136,26,6,8,24711,0,0,99,2,4,5,4,3,4,41,5,1,6,1,1,1,1,7,6,6,3,1,1,2,7,0,0,0,0,1.466666667,3.846153846,5.5,1,0,1,1,0,0,0,1,0,0,3,4,3,4,3,0,0,0,0,0,0,10,7,3
2.47009E+18,552019,164146,26,5,12,42317,295,236,11,4,6,5,2,6,4,63,5,2,6,1,1,1,1,7,7,5,6,2.146120916,0,1,7,0,0,0,2.5,2.2,1.346153846,4.5,1,0,0,1,0,0,0,1,0,0,3,2,5,3,2,1,0,0,0,0,0,8,3,3
5.54622E+18,565036,161626,26,8,11,35579,199,129,99,13,6,5,3,1,2,68,5,2,6,1,1,1,1,7,6,6,7,3,0,5,4,0,0,0,0,1.366666667,2.192307692,5,1,0,0,0,0,0,0,0,1,0,3,5,5,3,2,2,1,0,1,0,0,10,9,3
2.8728E+18,583779,304560,26,4,6,20791,475,380,3,1,2,5,4,5,2,63,6,1,6,1,7,1,1,1,6,6,7,2.146120916,2,4,5,1,1,0,0,0,1.115384615,6,1,0,1,1,0,0,0,0,1,0,3,0,5,3,2,0,0,0,1,0,0,10,6,3
2.5705E+17,2000000,1297733,26,4,28,100000,1700,650,99,2,5,4,2,3,2,55,6,2,6,1,1,1,1,7,5,2,7,2,0,3,5,0,0,0,2,1.233333333,2.615384615,5.5,1,0,0,1,0,0,0,1,0,0,3,5,5,3,2,1,0,0,0,1,0,10,6,3
3.18554E+18,503520,125857,26,1,19,100000,80,0,3,3,3,4,3,2,2,67,7,2,7,1,1,1,1,7,7,4,7,2,0,5,5,0,0,0,3,0.2,1.461538462,5.5,1,0,0,1,1,0,0,0,1,0,3,4,4,3,2,1,0,0,1,0,0,10,8,3
3.33014E+18,932587,317406,26,3,13,73099,625,480,65.65276963,14,4,5,2,2,4,63,3,1,4,1,1,1,1,7,6,6,7,2,3,5,7,1,1,1,0,2.533333333,2,5.5,1,0,1,1,0,0,0,0,1,0,3,0,0,3,2,0,0,0,1,0,0,9,10,3
1.53351E+18,943198,611644,26,8,59,19630,0,0,3,13,4,4,2,4,2,49,7,5,7,1,1,1,1,7,7,5,6,3,0,6,6,0,1,1,3.5,1.466666667,2.884615385,4,1,0,0,1,0,0,0,1,0,0,2,2,5,5,2,1,0,0,0,0,0,9,7,3
4.21642E+18,460385,141343,26,9,27,72692,0,0,91,1,2,5,3,2,4,53,6,3,7,1,1,1,1,7,7,6,3,2,2,1,5,0,0,1,4,4.766666667,3.615384615,7.5,1,0,1,1,1,0,0,0,1,0,2,0,5,3,2,0,0,0,0,0,0,10,8,3
8.85571E+18,653016,270037,26,8,18,99166,370,296,66,45,4,5,2,3,2,63,5,1,7,1,1,1,1,7,5,7,6,2,1,4,4,0,0,1,2.5,1.766666667,1.615384615,5,1,0,1,1,0,0,0,0,1,0,3,2,0,3,2,0,0,0,0,0,0,6,5,3
8.25484E+18,607756,132000,26,9,9,35873,419,265,5,4,7,5,2,2,1,66,5,2,6,1,1,1,1,7,5,7,6,2,0,5,7,1,0,0,2.5,1.9,3.076923077,7,1,0,0,1,0,0,0,1,0,0,3,5,5,3,2,1,0,0,0,0,1,10,7,3
8.74665E+18,584080,257170,26,6,12,58209,70,72,99,45.36209494,6,5,4,4,2,60,2,4,6,1,1,1,1,7,5,3,5,2,0,6,7,0,0,0,2,0.933333333,3.346153846,7.5,1,0,0,1,0,0,0,1,0,0,2,2,1,3,2,0,0,0,0,0,0,6,6.372005492,3
4.33617E+18,713471,471018,26,5,10,61514,521,417,3,2,5,5,3,1,2,65,6,2,3,1,1,1,1,7,6,7,5,2,1,5,6,0,0,1,1,0.066666667,2.269230769,4.5,1,0,1,1,0,0,0,1,0,0,3,5,0,3,2,0,0,0,0,0,1,10,6,3
1.19739E+18,934509,490139,26,1,11,66673,1292,1033,68,31,4,4,2,5,2,65,6,3,3,1,7,1,1,1,5,4,6,2,1,6,6,0,0,1,6,0.4,2.192307692,4.5,1,0,1,1,0,0,0,1,0,0,4,0,0,3,3,0,0,0,0,0,0,4,6,3
2.88424E+18,640435,372833,26,9,6,16985,485,0,2,2,1,5,2,1,1,63,5,1,7,1,1,1,1,7,6,6,4,2,0,3,5,0,0,1,2.5,1.066666667,3.115384615,4.5,1,0,0,1,0,0,0,1,0,0,3,4,4,3,2,0,0,0,1,0,0,10,7,3
4.17422E+18,981459,293140,26,4,13,85188,1030,824,19,2,2,3,2,2,4,63,7,3,7,1,1,1,1,7,7,3,6,2,1,5,6,0,0,0,2,1.566666667,2.153846154,5.5,1,0,1,1,0,0,0,0,1,0,4,3,2,3,2,1,1,0,0,0,0,10,6,3
5.75922E+18,2000000,1694050,26,9,34,3813,0,0,1,19,2,5,2,1,3,55,5,2,4,1,1,1,1,7,6,6,4,1,0,3,4,0,0,0,3,0.2,1.846153846,4,1,0,0,1,0,0,0,1,0,0,2,0,3,3,3,1,0,0,0,0,0,9,10,3
6.85077E+18,874114,367329,26,6,19,84594,2150,1612,2,3,5,3,2,1,2,56,7,1,6,1,1,1,1,7,7,4,7,1,1,4,7,0,0,0,0,1.533333333,2.076923077,4,1,0,1,1,0,0,0,1,0,0,3,5,5,3,2,1,0,0,0,1,0,10,7,3
6.82627E+18,486894,91174,26,1,9,96820,775,620,22,25,4,4,3,3,2,49,5,2,4,1,1,1,1,7,7,4,6,2.146120916,1,5,7,0,0,1,3,1.633333333,2.153846154,4.5,1,0,1,1,0,0,0,1,0,0,3,3,5,3,2,0,0,0,0,0,0,3,5,3
1.29026E+17,471265,158986,26,4,9,43177,440,352,4,2,4,4,5,6,4,48,7,2,7,1,1,1,1,7,7,5,4,1,1,1,7,0,0,1,2,1.666666667,2.076923077,4.5,1,0,1,1,0,0,0,1,0,0,3,5,5,3,1,1,0,0,0,0,0,9,4,3
4.03782E+18,461527,158254,26,4,1,82412,525,175,12,4,4,5,3,4,2,67,4,4,3,1,1,1,1,7,4,4,6,2,0,6,6,0,0,1,0,1.433333333,2.153846154,5.5,1,0,0,1,0,0,0,1,0,0,3,5,3,3,2,0,0,0,1,0,0,10,7,3
6.66731E+18,684177,326985,26,6,20,40277,410,410,13,1,3,3,4,6,4,60,7,3,4,1,1,1,1,7,7,5,7,2.146120916,1,4,5,0,0,1,1,1.6,2.076923077,4,1,0,1,1,0,0,0,0,1,0,3,4,5,3,2,1,2,0,0,0,0,10,8,3
4.75558E+18,508072,168809,26,1,52,100000,1467,1467,3,1,2,4,3,5,1,54,6,2,6,1,1,1,1,7,6,6,6,3,1,5,7,0,0,1,0,4.233333333,4.269230769,3.5,1,0,1,1,0,0,0,0,1,0,3,5,5,3,2,1,0,1,1,0,0,9,6,3
8.40135E+18,446263,163408,26,7,17,91217,815,400,1,27,3,5,2,3,4,68,6,3,7,1,1,1,1,7,6,4,6,3,0,6,6,0,0,0,2,1.6,1.884615385,5.5,1,0,0,1,0,0,0,1,0,0,3,5,5,3,2,0,0,0,0,0,0,6,9,3
5.7657E+18,438359,84990,26,5,13,64723,343,240,3,3,4,5,1,3,5,68,5,1,7,1,1,1,1,7,6,6,5,3,0,5,7,0,0,0,3,1.8,3.692307692,5,1,0,0,1,0,0,0,0,1,0,3,5,5,3,2,1,1,0,1,0,0,10,8,3
5.70916E+18,547725,101411,26,2,7,25401,279,221,7,24,2,5,5,3,4,49,5,3,7,1,1,1,1,7,7,5,3,2,1,4,6,0,0,0,3.5,1.966666667,3.076923077,5,1,0,1,1,0,0,0,0,1,0,3,0,1,3,2,1,0,0,0,0,0,8,6,3
8.58635E+18,1124337,746901,26,9,52,89945,1300,650,27,35,6,4,1,1,1,55,5,4,3,1,1,1,1,7,6,7,6,3,1,6,6,0,0,1,1.5,1.533333333,2.153846154,6,1,0,1,1,0,0,0,0,1,0,3,0,0,3,2,1,0,0,0,0,0,4,10,3
2.93368E+18,584003,299908,26,7,7,23034,549,384,48,20,4,5,4,1,2,49,6,1,4,1,1,1,1,7,7,5,5,2,0,1,6,0,1,1,2.5,1.5,4.076923077,5.5,1,0,0,1,0,0,0,1,0,0,3,5,5,3,3,0,0,0,0,0,0,10,8,3
5.5518E+17,590674,194532,26,4,12,23286,562,415,99,2,4,5,5,5,2,55,6,2,6,1,1,1,1,7,5,6,4,3,0,2,5,0,0,0,0,1.433333333,2.153846154,5,1,0,0,1,0,0,0,1,0,0,4,5,5,3,2,0,0,0,1,0,0,10,6,3
4.7459E+18,430899,76043,26,8,6,16721,0,0,99,2,2,4,4,5,4,46,6,4,4,1,1,1,1,7,6,7,5,3,0,6,6,0,0,0,1,1.533333333,2.153846154,5,1,0,0,1,0,0,0,1,0,0,3,4,5,4,2,0,0,0,1,0,0,10,7,3
5.63295E+18,750860,311790,26,4,12,35934,495,245,99,3,1,4,4,5,2,68,7,2,7,1,1,1,1,7,7,5,4,2.146120916,1,4,4,0,0,0,0.5,0.766666667,1.461538462,6.5,1,0,1,1,1,1,1,1,0,0,3,4,5,3,2,1,0,0,1,0,0,10,7,3
5.78493E+18,812212,112713,26,2,15,58005,725,580,11,4,7,5,4,2,4,62,5,2,6,1,1,1,1,7,7,4,4,1,0,5,7,0,0,1,4,1.333333333,2.076923077,5.5,1,0,0,1,0,0,0,1,0,0,3,2,5,3,1,2,0,0,0,0,1,10,7,3
1.05215E+18,488502,167534,26,8,4,23579,235,188,25,4,5,6,3,3,2,61,3,3,4,1,1,1,1,7,7,4,7,3,0,6,4,0,0,0,2,0.133333333,0,7,1,0,0,1,0,0,0,1,0,0,3,4,1,3,2,0,0,0,1,0,0,10,7,3
6.81937E+18,809461,514283,26,8,40,100000,600,393,2,1,4,4,3,5,2,68,6,2,6,1,7,1,1,1,6,5,7,2,2,4,7,0,0,1,0,0,3.307692308,4,1,0,1,1,0,0,0,1,0,0,4,5,5,3,2,1,0,0,0,0,0,10,6,3
5.70532E+18,605448,330625,26,8,10,34396,181,144,5,13,5,5,3,2,2,63,6,1,7,1,7,1,1,1,5,6,7,1,0,5,5,0,0,0,0,1.733333333,3.076923077,6,1,0,0,1,1,0,0,1,0,0,3,5,5,3,2,0,0,0,0,0,1,9,3,3
